Fiscal_Year_Released,Recidivism_Reporting_Year,Age_At_Release,Days_To_Return,Release_Type,Race_Ethnicity,Sex,Offense_Classification,Offense_Type,Offense_Subtype,Return_To_Prison,Recidivism_Type,New_Offense_Classification,New_Offense_Type,New_Offense_Subtype
2015,2018,2,502,1,10,2,13,5,1,2,1,6,1,7
2015,2018,3,0,5,10,2,4,1,25,1,2,0,0,0
2015,2018,2,139,5,10,2,3,5,1,2,3,3,5,1
2015,2018,1,37,1,7,2,6,3,23,2,1,4,5,10
2015,2018,4,0,5,7,2,8,1,25,1,2,0,0,0
2015,2018,3,0,5,10,2,6,3,23,1,2,0,0,0
2015,2018,1,0,5,10,2,5,3,6,1,2,0,0,0
2015,2018,2,70,5,10,1,6,4,16,2,3,6,4,16
2015,2018,1,122,5,10,2,6,3,6,2,3,6,3,6
2015,2018,2,0,5,10,2,5,1,25,1,2,0,0,0
2015,2018,2,0,5,10,1,6,5,1,1,2,0,0,0
2015,2018,3,0,6,7,2,5,5,18,1,2,0,0,0
2015,2018,1,0,1,10,2,6,3,6,1,2,0,0,0
2015,2018,4,0,5,10,2,5,5,19,1,2,0,0,0
2015,2018,2,0,5,10,1,5,1,25,1,2,0,0,0
2015,2018,1,0,5,10,2,5,2,12,1,2,0,0,0
2015,2018,1,102,5,10,1,6,3,9,2,3,6,3,9
2015,2018,2,183,5,10,1,3,5,15,2,1,3,4,24
2015,2018,4,0,1,7,2,8,2,12,1,2,0,0,0
2015,2018,1,0,1,9,2,3,4,24,1,2,0,0,0
2015,2018,3,0,8,10,2,6,3,23,1,2,0,0,0
2015,2018,2,0,1,10,2,5,1,25,1,2,0,0,0
2015,2018,2,0,5,10,2,5,3,6,1,2,0,0,0
2015,2018,2,435,11,10,2,3,2,12,2,3,6,2,12
2015,2018,1,0,10,9,2,3,5,1,1,2,0,0,0
2015,2018,2,179,5,7,2,5,5,1,2,3,5,5,1
2015,2018,1,84,11,7,2,4,5,19,2,1,3,2,12
2015,2018,2,407,5,7,2,6,4,27,2,3,6,4,27
2015,2018,2,0,5,7,2,6,1,25,1,2,0,0,0
2015,2018,2,0,5,10,2,8,1,25,1,2,0,0,0
2015,2018,2,0,1,10,1,6,3,23,1,2,0,0,0
2015,2018,1,0,5,10,2,6,1,25,1,2,0,0,0
2015,2018,2,483,5,7,2,5,5,15,2,3,5,5,15
2015,2018,1,0,5,10,1,3,3,9,1,2,0,0,0
2015,2018,1,377,5,7,2,6,3,6,2,3,6,3,6
2015,2018,2,0,5,9,1,5,5,18,1,2,0,0,0
2015,2018,2,0,5,10,2,3,1,7,1,2,0,0,0
2015,2018,5,0,5,10,2,5,5,19,1,2,0,0,0
2015,2018,2,0,6,9,2,5,1,25,1,2,0,0,0
2015,2018,2,0,8,10,2,5,5,15,1,2,0,0,0
2015,2018,1,171,5,10,2,3,4,24,2,1,3,4,24
2015,2018,2,0,5,9,2,6,5,15,1,2,0,0,0
2015,2018,2,0,5,10,2,5,5,19,1,2,0,0,0
2015,2018,1,586,5,10,2,6,3,23,2,1,6,3,23
2015,2018,2,0,1,7,2,5,3,6,1,2,0,0,0
2015,2018,2,0,1,10,2,5,3,6,1,2,0,0,0
2015,2018,1,333,1,10,2,3,4,24,2,1,3,4,24
2015,2018,1,348,5,7,2,5,5,11,2,3,5,5,11
2015,2018,2,310,5,10,2,4,1,25,2,3,4,1,25
2015,2018,1,0,1,10,2,6,3,26,1,2,0,0,0
2015,2018,2,0,5,7,2,6,3,6,1,2,0,0,0
2015,2018,3,0,5,10,1,6,1,25,1,2,0,0,0
2015,2018,2,0,5,4,2,5,1,25,1,2,0,0,0
2015,2018,4,0,5,10,2,6,3,6,1,2,0,0,0
2015,2018,2,1063,5,10,2,6,1,7,2,1,6,1,7
2015,2018,2,0,5,7,1,3,3,23,1,2,0,0,0
2015,2018,2,167,11,10,2,3,5,19,2,1,3,2,12
2015,2018,2,0,10,10,2,5,1,25,1,2,0,0,0
2015,2018,2,231,5,10,2,5,3,6,2,3,5,3,6
2015,2018,2,0,5,7,2,5,1,25,1,2,0,0,0
2015,2018,1,908,5,7,2,6,3,9,2,1,3,5,19
2015,2018,3,0,5,10,2,5,5,19,1,2,0,0,0
2015,2018,1,0,5,10,2,6,5,1,1,2,0,0,0
2015,2018,5,0,6,9,2,5,5,19,1,2,0,0,0
2015,2018,4,0,5,7,2,5,1,25,1,2,0,0,0
2015,2018,2,1033,5,10,2,5,1,25,2,3,5,1,25
2015,2018,2,0,5,7,2,5,5,18,1,2,0,0,0
2015,2018,1,569,5,7,2,6,3,9,2,1,6,5,1
2015,2018,3,367,5,7,2,6,1,25,2,3,6,1,25
2015,2018,1,0,1,10,2,3,3,9,1,2,0,0,0
2015,2018,2,0,5,7,2,6,3,23,1,2,0,0,0
2015,2018,2,107,5,10,1,6,1,7,2,1,6,1,7
2015,2018,4,0,10,7,2,6,3,23,1,2,0,0,0
2015,2018,2,818,11,7,2,5,5,19,2,1,3,4,14
2015,2018,2,634,5,7,2,5,3,6,2,3,5,3,6
2015,2018,1,345,1,7,2,3,3,23,2,1,3,3,23
2015,2018,4,0,1,10,2,3,4,24,1,2,0,0,0
2015,2018,3,0,5,10,2,3,5,1,1,2,0,0,0
2015,2018,2,710,5,10,2,8,1,25,2,1,8,1,25
2015,2018,1,0,1,10,2,3,5,1,1,2,0,0,0
2015,2018,3,0,1,9,2,5,5,1,1,2,0,0,0
2015,2018,1,948,1,10,2,6,3,23,2,1,6,3,9
2015,2018,2,0,1,10,2,6,4,16,1,2,0,0,0
2015,2018,2,1015,1,10,1,3,3,23,2,1,3,1,7
2015,2018,2,0,10,7,2,3,4,24,1,2,0,0,0
2015,2018,4,0,1,10,2,3,3,23,1,2,0,0,0
2015,2018,1,0,5,10,2,6,4,27,1,2,0,0,0
2015,2018,3,0,5,7,2,5,1,25,1,2,0,0,0
2015,2018,1,0,1,10,2,3,5,15,1,2,0,0,0
2015,2018,2,0,1,10,2,3,3,6,1,2,0,0,0
2015,2018,2,0,5,10,2,5,3,6,1,2,0,0,0
2015,2018,3,0,5,10,1,6,3,9,1,2,0,0,0
2015,2018,3,117,11,10,2,16,5,19,2,1,6,2,12
2015,2018,2,0,5,10,2,6,4,16,1,2,0,0,0
2015,2018,2,818,8,10,2,6,3,6,2,3,6,3,6
2015,2018,3,0,8,10,2,6,1,13,1,2,0,0,0
2015,2018,4,239,5,10,2,5,3,23,2,3,5,3,23
2015,2018,2,0,5,7,2,8,1,25,1,2,0,0,0
2015,2018,2,859,5,10,2,5,3,23,2,1,6,3,6
2015,2018,4,979,5,10,2,8,2,12,2,1,5,1,25
2015,2018,3,0,10,7,1,3,3,5,1,2,0,0,0
2015,2018,2,0,1,9,1,3,5,15,1,2,0,0,0
2015,2018,2,960,5,10,1,5,1,25,2,3,5,1,25
2015,2018,2,0,5,10,2,3,5,1,1,2,0,0,0
2015,2018,2,0,5,7,2,6,5,1,1,2,0,0,0
2015,2018,1,286,5,10,1,5,1,25,2,3,5,1,25
2015,2018,2,0,10,10,2,3,4,24,1,2,0,0,0
2015,2018,1,0,6,9,2,6,1,25,1,2,0,0,0
2015,2018,2,0,5,7,2,4,1,25,1,2,0,0,0
2015,2018,2,945,5,10,2,3,5,15,2,1,3,5,1
2015,2018,2,108,5,10,2,5,1,25,2,3,5,1,25
2015,2018,4,0,5,9,2,8,1,25,1,2,0,0,0
2015,2018,1,0,5,10,1,3,3,9,1,2,0,0,0
2015,2018,1,0,5,7,2,5,3,23,1,2,0,0,0
2015,2018,1,0,5,10,2,6,4,14,1,2,0,0,0
2015,2018,3,0,5,10,1,3,4,3,1,2,0,0,0
2015,2018,2,0,1,7,2,6,1,25,1,2,0,0,0
2015,2018,2,992,1,10,2,6,3,6,2,1,3,3,23
2015,2018,2,0,5,10,2,6,4,27,1,2,0,0,0
2015,2018,1,385,5,10,2,5,1,25,2,3,5,1,25
2015,2018,3,0,5,10,2,5,3,23,1,2,0,0,0
2015,2018,1,863,5,7,2,5,3,23,2,3,5,3,23
2015,2018,3,440,5,7,2,5,1,25,2,1,6,4,16
2015,2018,2,0,5,10,2,16,5,19,1,2,0,0,0
2015,2018,2,0,5,7,2,5,3,6,1,2,0,0,0
2015,2018,2,475,5,10,2,6,5,1,2,1,6,1,7
2015,2018,2,118,5,10,2,5,1,25,2,3,5,1,25
2015,2018,2,0,5,9,2,5,3,23,1,2,0,0,0
2015,2018,2,0,1,10,2,6,3,6,1,2,0,0,0
2015,2018,1,0,5,7,2,6,4,27,1,2,0,0,0
2015,2018,2,0,1,7,2,5,5,15,1,2,0,0,0
2015,2018,2,0,5,7,2,6,1,25,1,2,0,0,0
2015,2018,2,741,1,10,2,5,1,25,2,1,6,3,9
2015,2018,2,0,10,10,1,6,2,12,1,2,0,0,0
2015,2018,1,0,11,9,2,3,5,19,1,2,0,0,0
2015,2018,2,0,1,10,2,6,5,1,1,2,0,0,0
2015,2018,1,289,5,10,2,5,3,23,2,3,5,3,23
2015,2018,2,0,5,10,2,6,4,16,1,2,0,0,0
2015,2018,3,0,6,9,2,5,1,25,1,2,0,0,0
2015,2018,1,470,5,10,2,6,3,6,2,3,6,3,6
2015,2018,1,0,1,7,2,6,1,25,1,2,0,0,0
2015,2018,2,148,11,4,2,3,2,12,2,1,6,2,12
2015,2018,1,0,1,7,2,3,3,6,1,2,0,0,0
2015,2018,4,0,5,10,1,3,5,15,1,2,0,0,0
2015,2018,2,0,1,10,2,6,3,23,1,2,0,0,0
2015,2018,2,727,5,10,1,5,5,1,2,3,5,5,1
2015,2018,3,0,1,7,2,6,1,25,1,2,0,0,0
2015,2018,2,0,5,10,1,5,1,25,1,2,0,0,0
2015,2018,2,906,11,10,2,5,5,19,2,3,3,2,12
2015,2018,2,0,1,10,2,6,5,1,1,2,0,0,0
2015,2018,2,0,1,2,2,3,3,6,1,2,0,0,0
2015,2018,2,0,5,10,2,5,1,25,1,2,0,0,0
2015,2018,1,734,1,10,2,5,2,15,2,1,3,3,23
2015,2018,3,0,5,10,2,4,5,15,1,2,0,0,0
2015,2018,3,0,5,10,2,6,5,1,1,2,0,0,0
2015,2018,1,947,5,9,2,6,5,1,2,1,5,5,18
2015,2018,2,0,11,10,2,5,5,19,1,2,0,0,0
2015,2018,2,0,1,10,2,3,5,1,1,2,0,0,0
2015,2018,2,0,1,7,2,3,5,1,1,2,0,0,0
2015,2018,4,0,5,10,2,6,4,16,1,2,0,0,0
2015,2018,2,0,1,10,2,5,3,23,1,2,0,0,0
2015,2018,5,0,1,10,2,5,3,6,1,2,0,0,0
2015,2018,2,432,1,10,2,6,3,6,2,1,3,3,23
2015,2018,1,0,1,7,2,6,1,25,1,2,0,0,0
2015,2018,2,0,1,9,2,5,5,11,1,2,0,0,0
2015,2018,2,0,8,10,2,6,3,26,1,2,0,0,0
2015,2018,1,0,1,7,2,3,5,15,1,2,0,0,0
2015,2018,2,201,5,7,2,4,2,12,2,3,4,2,12
2015,2018,1,0,5,10,1,6,1,13,1,2,0,0,0
2015,2018,2,42,5,10,2,5,5,18,2,1,5,5,18
2015,2018,3,0,5,10,1,5,5,15,1,2,0,0,0
2015,2018,2,106,5,10,2,5,3,23,2,3,5,3,23
2015,2018,3,0,5,10,1,5,1,25,1,2,0,0,0
2015,2018,1,0,1,10,2,3,5,1,1,2,0,0,0
2015,2018,2,0,11,2,2,5,5,19,1,2,0,0,0
2015,2018,3,0,1,7,1,3,5,1,1,2,0,0,0
2015,2018,2,684,8,10,2,6,1,7,2,1,6,1,25
2015,2018,1,0,5,9,2,5,1,25,1,2,0,0,0
2015,2018,1,0,5,2,2,6,5,11,1,2,0,0,0
2015,2018,1,0,11,7,2,5,3,6,1,2,0,0,0
2015,2018,4,209,5,7,2,6,3,6,2,3,6,3,6
2015,2018,1,102,5,10,2,6,4,27,2,3,6,4,27
2015,2018,2,0,5,10,2,6,1,7,1,2,0,0,0
2015,2018,2,0,5,10,2,6,3,23,1,2,0,0,0
2015,2018,2,0,5,10,2,5,5,18,1,2,0,0,0
2015,2018,2,0,5,7,1,5,2,12,1,2,0,0,0
2015,2018,3,0,1,2,2,6,5,1,1,2,0,0,0
2015,2018,1,0,1,10,2,6,3,9,1,2,0,0,0
2015,2018,3,0,5,10,2,5,1,25,1,2,0,0,0
2015,2018,2,238,5,10,1,6,4,16,2,1,6,4,16
2015,2018,2,0,5,10,1,3,3,6,1,2,0,0,0
2015,2018,3,0,10,7,2,6,1,25,1,2,0,0,0
2015,2018,2,0,1,10,2,13,5,1,1,2,0,0,0
2015,2018,2,248,5,10,2,5,3,23,2,1,3,3,9
2015,2018,2,0,5,10,2,5,1,25,1,2,0,0,0
2015,2018,2,204,5,10,1,6,3,23,2,3,6,3,23
2015,2018,2,0,8,7,2,5,1,25,1,2,0,0,0
2015,2018,3,0,5,9,1,6,4,16,1,2,0,0,0
2015,2018,1,725,1,10,2,3,3,9,2,1,3,3,9
2015,2018,1,217,5,10,2,5,1,25,2,3,5,1,25
2015,2018,1,91,5,10,2,5,1,25,2,3,5,1,25
2015,2018,1,1064,5,7,2,5,3,6,2,3,5,3,6
2015,2018,2,0,5,9,2,5,1,25,1,2,0,0,0
2015,2018,2,0,5,10,2,6,4,27,1,2,0,0,0
2015,2018,5,0,10,10,1,6,4,16,1,2,0,0,0
2015,2018,3,303,5,9,2,5,1,25,2,3,5,1,25
2015,2018,3,0,5,7,2,3,5,1,1,2,0,0,0
2015,2018,2,0,5,10,2,6,5,19,1,2,0,0,0
2015,2018,2,441,5,10,2,5,1,25,2,3,5,1,25
2015,2018,1,135,5,10,2,6,4,14,2,3,6,4,14
2015,2018,2,319,5,9,2,4,1,25,2,1,4,1,25
2015,2018,1,214,1,10,2,3,5,1,2,1,3,3,6
2015,2018,2,0,1,10,2,3,5,1,1,2,0,0,0
2015,2018,3,0,1,7,2,6,4,16,1,2,0,0,0
2015,2018,2,0,10,10,1,3,1,7,1,2,0,0,0
2015,2018,1,0,1,10,2,3,5,1,1,2,0,0,0
2015,2018,2,77,5,10,2,6,5,1,2,3,6,5,1
2015,2018,2,0,6,9,2,5,5,19,1,2,0,0,0
2015,2018,2,109,11,10,2,3,2,12,2,1,6,2,12
2015,2018,2,331,1,7,2,3,5,1,2,1,6,5,1
2015,2018,2,0,5,10,2,5,1,25,1,2,0,0,0
2015,2018,3,416,5,10,2,6,1,7,2,1,6,1,7
2015,2018,2,244,11,10,2,3,2,12,2,1,6,2,12
2015,2018,2,0,8,2,2,8,2,12,1,2,0,0,0
2015,2018,4,0,5,10,1,3,2,12,1,2,0,0,0
2015,2018,2,932,5,10,2,6,5,11,2,1,8,2,12
2015,2018,1,338,8,10,2,6,3,23,2,1,6,2,12
2015,2018,3,1088,1,10,2,6,3,9,2,1,5,1,25
2015,2018,2,0,5,10,2,6,5,1,1,2,0,0,0
2015,2018,1,89,5,10,1,5,1,25,2,3,5,1,25
2015,2018,3,931,1,10,2,6,3,6,2,1,3,1,7
2015,2018,5,0,1,10,2,4,5,19,1,2,0,0,0
2015,2018,2,0,11,9,2,3,5,19,1,2,0,0,0
2015,2018,2,0,5,10,1,3,3,23,1,2,0,0,0
2015,2018,1,686,5,7,2,6,1,25,2,1,6,3,9
2015,2018,5,0,1,10,2,3,3,23,1,2,0,0,0
2015,2018,2,0,5,10,2,6,1,25,1,2,0,0,0
2015,2018,2,271,5,10,2,4,1,25,2,1,4,1,25
2015,2018,1,0,5,7,2,6,4,27,1,2,0,0,0
2015,2018,1,336,5,10,2,6,4,27,2,3,6,4,27
2015,2018,1,275,5,9,2,5,1,25,2,1,5,1,25
2015,2018,1,0,1,10,2,6,4,8,1,2,0,0,0
2015,2018,2,500,1,10,2,5,3,23,2,1,6,3,9
2015,2018,2,0,5,9,2,6,4,16,1,2,0,0,0
2015,2018,2,320,5,7,2,8,2,12,2,1,8,1,25
2015,2018,1,0,5,9,2,6,3,6,1,2,0,0,0
2015,2018,1,363,5,10,1,8,2,12,2,1,8,2,12
2015,2018,4,0,1,4,2,6,2,12,1,2,0,0,0
2015,2018,2,0,1,7,2,6,5,1,1,2,0,0,0
2015,2018,2,770,5,10,1,5,3,6,2,3,5,3,6
2015,2018,2,505,5,10,2,6,3,23,2,3,6,3,23
2015,2018,1,0,1,10,2,3,5,1,1,2,0,0,0
2015,2018,2,234,5,10,2,4,1,25,2,1,4,1,25
2015,2018,3,0,1,7,2,3,4,3,1,2,0,0,0
2015,2018,2,0,1,10,2,6,4,16,1,2,0,0,0
2015,2018,3,0,5,10,2,6,1,25,1,2,0,0,0
2015,2018,1,0,5,10,2,5,5,15,1,2,0,0,0
2015,2018,2,0,5,7,1,6,3,9,1,2,0,0,0
2015,2018,1,0,5,10,2,6,3,6,1,2,0,0,0
2015,2018,1,0,1,10,2,3,4,16,1,2,0,0,0
2015,2018,2,238,11,10,2,3,2,12,2,1,6,2,12
2015,2018,2,148,5,7,1,5,1,25,2,3,5,1,25
2015,2018,1,232,5,10,2,6,3,6,2,3,6,3,6
2015,2018,2,0,1,10,2,3,5,1,1,2,0,0,0
2015,2018,2,772,1,10,2,3,3,23,2,1,6,1,7
2015,2018,3,48,5,7,1,6,3,9,2,3,6,3,9
2015,2018,3,392,5,10,1,4,1,25,2,3,4,1,25
2015,2018,3,0,1,7,2,6,3,6,1,2,0,0,0
2015,2018,2,391,5,10,2,6,3,23,2,1,5,3,23
2015,2018,1,0,5,7,2,3,5,1,1,2,0,0,0
2015,2018,2,140,5,10,2,5,1,25,2,3,5,1,25
2015,2018,2,0,5,10,2,6,4,24,1,2,0,0,0
2015,2018,3,0,5,10,2,8,1,25,1,2,0,0,0
2015,2018,2,0,1,10,2,3,5,1,1,2,0,0,0
2015,2018,1,1060,5,10,2,5,3,6,2,1,5,3,6
2015,2018,4,803,10,10,2,3,3,6,2,1,5,3,23
2015,2018,2,0,5,7,2,5,1,25,1,2,0,0,0
2015,2018,3,0,11,10,2,5,5,19,1,2,0,0,0
2015,2018,3,135,5,10,2,5,1,25,2,3,5,1,25
2015,2018,4,0,5,9,1,5,1,25,1,2,0,0,0
2015,2018,1,0,5,7,2,5,3,6,1,2,0,0,0
2015,2018,2,636,5,7,2,6,5,1,2,3,6,5,1
2015,2018,2,1040,5,7,2,5,1,25,2,3,5,1,25
2015,2018,1,0,5,7,2,6,4,27,1,2,0,0,0
2015,2018,2,0,11,10,2,6,5,19,1,2,0,0,0
2015,2018,2,0,5,10,2,5,3,23,1,2,0,0,0
2015,2018,1,0,11,10,2,5,5,19,1,2,0,0,0
2015,2018,2,200,11,10,2,6,5,19,2,1,3,2,12
2015,2018,1,503,11,10,2,5,5,19,2,1,3,2,12
2015,2018,3,0,5,7,2,4,1,25,1,2,0,0,0
2015,2018,1,905,1,10,2,6,3,6,2,1,6,5,1
2015,2018,2,0,1,10,2,13,1,7,1,2,0,0,0
2015,2018,1,0,5,7,2,5,4,27,1,2,0,0,0
2015,2018,3,0,5,10,2,6,4,16,1,2,0,0,0
2015,2018,2,45,1,10,2,3,2,12,2,1,6,2,12
2015,2018,2,402,1,7,2,3,1,7,2,1,5,5,18
2015,2018,1,0,1,10,2,6,3,6,1,2,0,0,0
2015,2018,2,227,5,10,2,5,1,25,2,3,5,1,25
2015,2018,2,0,5,10,1,6,1,25,1,2,0,0,0
2015,2018,1,258,5,10,2,5,1,25,2,1,5,1,25
2015,2018,4,0,5,10,2,5,5,1,1,2,0,0,0
2015,2018,4,0,5,10,2,6,3,6,1,2,0,0,0
2015,2018,3,726,5,10,1,5,3,23,2,1,5,3,23
2015,2018,1,202,5,10,2,5,3,6,2,3,5,3,6
2015,2018,2,0,10,7,1,6,3,9,1,2,0,0,0
2015,2018,2,110,5,10,2,6,1,25,2,3,6,1,25
2015,2018,2,0,1,7,2,5,3,6,1,2,0,0,0
2015,2018,2,619,5,10,2,6,3,6,2,1,6,3,6
2015,2018,1,0,1,10,2,6,3,6,1,2,0,0,0
2015,2018,2,391,1,10,2,3,5,1,2,1,6,1,25
2015,2018,2,128,5,10,2,6,3,9,2,1,6,3,9
2015,2018,2,0,1,7,2,3,5,1,1,2,0,0,0
2015,2018,2,112,5,10,1,3,3,5,2,3,3,3,5
2015,2018,3,0,6,9,2,6,1,13,1,2,0,0,0
2015,2018,2,0,5,10,1,6,3,9,1,2,0,0,0
2015,2018,2,0,1,10,2,6,2,12,1,2,0,0,0
2015,2018,1,442,1,10,2,3,5,1,2,1,13,5,1
2015,2018,2,0,1,10,1,3,3,9,1,2,0,0,0
2015,2018,2,108,11,7,2,3,2,12,2,1,6,2,12
2015,2018,2,315,1,10,2,3,5,1,2,1,3,3,26
2015,2018,2,178,5,10,2,5,1,25,2,3,5,1,25
2015,2018,2,780,1,7,2,6,3,26,2,1,3,5,1
2015,2018,2,0,5,10,2,6,4,16,1,2,0,0,0
2015,2018,1,940,1,10,2,3,5,1,2,1,5,3,6
2015,2018,2,513,1,10,2,6,4,24,2,1,3,3,23
2015,2018,2,484,5,7,2,6,5,1,2,3,6,5,1
2015,2018,2,0,1,10,2,3,1,7,1,2,0,0,0
2015,2018,2,1046,5,10,2,8,2,12,2,3,8,2,12
2015,2018,1,934,1,9,2,13,4,24,2,1,6,4,27
2015,2018,1,403,5,7,2,6,1,25,2,3,6,1,25
2015,2018,3,0,10,10,2,3,4,16,1,2,0,0,0
2015,2018,2,0,5,7,2,5,1,25,1,2,0,0,0
2015,2018,2,573,5,10,2,4,5,15,2,1,4,5,15
2015,2018,4,112,5,7,2,6,4,14,2,1,6,4,14
2015,2018,3,562,5,7,2,5,3,6,2,1,5,3,6
2015,2018,1,0,1,10,2,3,3,23,1,2,0,0,0
2015,2018,2,58,5,10,2,6,1,13,2,3,6,1,13
2015,2018,3,0,1,10,2,3,3,23,1,2,0,0,0
2015,2018,1,0,1,10,2,6,3,6,1,2,0,0,0
2015,2018,1,0,5,7,2,5,3,6,1,2,0,0,0
2015,2018,2,0,1,7,2,5,3,6,1,2,0,0,0
2015,2018,2,0,1,10,2,3,4,16,1,2,0,0,0
2015,2018,2,540,5,10,1,6,3,9,2,3,6,3,9
2015,2018,2,0,1,10,2,3,5,1,1,2,0,0,0
2015,2018,2,0,5,7,1,3,1,7,1,2,0,0,0
2015,2018,2,413,5,10,1,6,3,23,2,3,6,3,23
2015,2018,2,627,5,7,1,6,1,25,2,1,6,3,23
2015,2018,1,0,1,7,2,3,5,15,1,2,0,0,0
2015,2018,3,553,5,10,2,6,3,6,2,3,6,3,6
2015,2018,1,539,5,7,2,5,1,25,2,3,5,1,25
2015,2018,2,0,1,10,2,5,1,25,1,2,0,0,0
2015,2018,1,0,1,7,2,6,3,9,1,2,0,0,0
2015,2018,1,636,5,2,2,5,2,12,2,3,5,2,12
2015,2018,2,510,5,10,2,4,1,25,2,1,4,1,25
2015,2018,2,0,1,10,2,5,3,6,1,2,0,0,0
2015,2018,1,0,9,7,2,6,4,27,1,2,0,0,0
2015,2018,1,0,1,10,2,6,3,6,1,2,0,0,0
2015,2018,3,0,1,9,2,6,3,23,1,2,0,0,0
2015,2018,1,0,1,10,2,6,3,23,1,2,0,0,0
2015,2018,3,487,5,10,1,3,1,7,2,3,3,1,7
2015,2018,3,681,5,10,2,6,5,1,2,1,3,1,7
2015,2018,2,0,5,10,2,6,1,13,1,2,0,0,0
2015,2018,2,0,5,10,2,5,3,6,1,2,0,0,0
2015,2018,2,290,5,10,2,6,3,9,2,3,6,3,9
2015,2018,2,0,5,10,1,6,1,25,1,2,0,0,0
2015,2018,4,0,5,10,2,6,4,16,1,2,0,0,0
2015,2018,2,0,6,9,2,4,1,25,1,2,0,0,0
2015,2018,1,70,5,10,2,5,3,6,2,1,5,3,6
2015,2018,1,0,5,10,2,6,3,6,1,2,0,0,0
2015,2018,2,0,1,9,2,6,2,12,1,2,0,0,0
2015,2018,2,0,5,10,2,6,2,12,1,2,0,0,0
2015,2018,1,0,1,10,2,6,3,6,1,2,0,0,0
2015,2018,4,612,5,7,2,5,1,25,2,1,6,1,7
2015,2018,1,0,5,10,2,5,3,26,1,2,0,0,0
2015,2018,1,0,5,7,1,6,3,23,1,2,0,0,0
2015,2018,2,585,1,10,2,16,5,19,2,1,3,4,14
2015,2018,3,0,5,10,2,8,2,12,1,2,0,0,0
2015,2018,2,0,5,10,2,5,1,25,1,2,0,0,0
2015,2018,2,0,5,10,1,6,3,9,1,2,0,0,0
2015,2018,1,749,5,10,1,5,1,25,2,1,5,1,25
2015,2018,2,354,8,10,2,3,5,1,2,1,3,5,1
2015,2018,2,0,10,10,1,3,5,15,1,2,0,0,0
2015,2018,2,166,5,10,1,4,1,25,2,3,4,1,25
2015,2018,2,929,1,10,2,3,5,1,2,1,3,5,1
2015,2018,2,266,5,10,2,5,1,25,2,1,5,1,25
2015,2018,2,0,1,10,2,6,5,1,1,2,0,0,0
2015,2018,2,0,1,2,2,5,3,23,1,2,0,0,0
2015,2018,1,0,5,7,1,3,3,23,1,2,0,0,0
2015,2018,2,0,5,10,2,5,3,23,1,2,0,0,0
2015,2018,2,555,5,10,2,6,3,6,2,1,5,3,6
2015,2018,3,0,5,10,2,8,2,12,1,2,0,0,0
2015,2018,3,0,5,10,1,6,3,23,1,2,0,0,0
2015,2018,2,189,5,10,2,4,1,25,2,1,4,1,25
2015,2018,2,0,5,10,2,3,4,24,1,2,0,0,0
2015,2018,5,0,5,10,2,3,3,23,1,2,0,0,0
2015,2018,1,0,5,7,2,5,5,1,1,2,0,0,0
2015,2018,4,0,8,9,2,6,3,6,1,2,0,0,0
2015,2018,2,0,5,10,2,6,4,16,1,2,0,0,0
2015,2018,5,0,11,10,2,6,5,19,1,2,0,0,0
2015,2018,2,0,5,10,2,6,5,10,1,2,0,0,0
2015,2018,1,0,1,10,2,3,3,6,1,2,0,0,0
2015,2018,2,829,5,10,2,5,1,25,2,3,5,1,25
2015,2018,5,724,1,10,2,6,3,23,2,1,6,3,6
2015,2018,2,0,1,10,2,6,3,23,1,2,0,0,0
2015,2018,3,0,5,10,2,6,3,9,1,2,0,0,0
2015,2018,1,0,5,7,2,3,3,23,1,2,0,0,0
2015,2018,3,0,5,9,1,5,1,25,1,2,0,0,0
2015,2018,2,0,1,10,2,6,4,14,1,2,0,0,0
2015,2018,1,0,5,10,2,8,1,25,1,2,0,0,0
2015,2018,1,162,5,10,2,6,3,6,2,3,6,3,6
2015,2018,2,0,1,10,2,6,4,14,1,2,0,0,0
2015,2018,2,0,5,10,2,6,3,23,1,2,0,0,0
2015,2018,2,644,5,10,2,5,1,25,2,3,5,1,25
2015,2018,5,15,5,10,1,6,4,16,2,3,6,4,16
2015,2018,4,0,1,7,2,3,4,3,1,2,0,0,0
2015,2018,1,0,5,10,2,6,3,26,1,2,0,0,0
2015,2018,2,376,5,10,2,8,2,12,2,3,8,2,12
2015,2018,2,773,5,7,2,8,1,25,2,3,8,1,25
2015,2018,3,0,5,10,2,6,4,16,1,2,0,0,0
2015,2018,2,0,11,10,2,6,2,12,1,2,0,0,0
2015,2018,2,71,5,2,1,6,4,16,2,3,6,4,16
2015,2018,1,866,1,7,2,6,3,23,2,1,6,3,6
2015,2018,2,0,5,10,2,5,3,6,1,2,0,0,0
2015,2018,2,382,5,10,2,5,1,25,2,1,5,1,25
2015,2018,3,0,5,10,2,5,1,25,1,2,0,0,0
2015,2018,2,330,11,10,2,6,5,19,2,1,3,2,12
2015,2018,2,0,1,10,2,6,5,1,1,2,0,0,0
2015,2018,2,254,11,10,2,5,3,6,2,1,3,2,12
2015,2018,4,0,1,10,2,6,3,23,1,2,0,0,0
2015,2018,1,0,5,10,2,5,3,23,1,2,0,0,0
2015,2018,2,0,5,10,2,5,1,25,1,2,0,0,0
2015,2018,2,0,1,10,2,3,5,1,1,2,0,0,0
2015,2018,2,0,1,9,2,3,5,1,1,2,0,0,0
